id,firstname,lastname,fatherwords,motherwords,lwords,gendre,sex
12324132,Beth,Novey,0,0,0,1.0,1.0
12252302,Didrik,Schanche,0,0,0,-0.5,1.0
12229702,Wright,Bryan,0,0,0,-1.0,-1.0
11680962,Juana,Summers,0,0,0,1.0,1.0
11621822,David,Folkenflik,0,0,0,-0.99,-1.0
11074842,Mark,Stencel,0,0,0,-0.99,-1.0
10759992,Frank,James,0,0,0,-1.0,-1.0
10287452,Keith,Hopper,0,0,0,-0.99,-1.0
10232022,Melody,Kramer,0,0,0,1.0,1.0
10007212,Matt,Thompson,0,0,0,-1.0,-1.0
9131962,Max,Pfennighaus,0,0,0,-0.99,-1.0
8737052,John,Poole,0,0,0,-1.0,-1.0
7832552,Kinsey,Wilson,0,0,0,0.97,1.0
7764502,Javaun,Moradi,0,0,0,-1.0,-1.0
7709912,Steve,Mullis,0,0,0,-0.99,-1.0
7073752,Constance,Miller,0,0,0,1.0,1.0
6170212,nina,gregory,0,0,0,1.0,1.0
6114752,Laura,Sydell,0,0,0,1.0,1.0
6042932,Sara,Sarasohn,0,0,0,1.0,1.0
5371532,Tracy,Wahl,0,0,0,0.87,1.0
5130591,Patrick,Cooper,0,0,0,-0.99,-1.0
4884291,Rachel,Ward,0,0,0,1.0,1.0
4480381,JJ,Sutherland,0,0,0,-1.0,-1.0
4205481,Vincent,Farquharson,0,0,0,-0.99,-1.0
2100521,Jonathan,Coulton,0,0,0,-1.0,-1.0
1827901,Robert,NPR,0,0,0,-1.0,-1.0
1528081,Steve,Mulder,0,0,0,-1.0,-1.0
1166301,Ali,Lozoff,0,0,0,-0.2,1.0
633063,Wesley,Lindamood,0,0,0,-0.98,-1.0
